TransactionID,date,time,CustomerID,AccountType,TransactionType,amount,merchant,country,Counterparty,Channel,timestamp,transaction_id,risk_score,risk_level,risk_flags,risk_details,flagged_for_review,austrac_reporting_required
T00167,2025-05-21,18:31:41,C5699,Investment,Crypto Purchase,9658.19,Aldi Australia,Singapore,Company_8821,Online,2025-05-21 18:31:41,TX_000846,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: Singapore', 'Amount $9,658.19 is 3.4% below AUSTRAC threshold ($10,000)']",True,False
T00378,2025-10-09,19:54:45,C8461,Business,Wire Transfer,9943.74,NAB,Hong Kong,Company_2756,ATM,2025-10-09 19:54:45,TX_000847,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: Hong Kong', 'Amount $9,943.74 is 0.6% below AUSTRAC threshold ($10,000)']",True,False
T00407,2025-02-09,08:59:14,C2531,Business,Online Payment,1573.9,Uber,Hong Kong,Person_7692,Online,2025-02-09 08:59:14,TX_000848,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00001,2025-04-11,11:37:39,C5746,Investment,Cash Deposit,9394.78,ALDI,China,Company_4691,ATM,2025-04-11 11:37:39,TX_000849,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: China', 'Amount $9,394.78 is 6.1% below AUSTRAC threshold ($10,000)']",True,False
T00198,2025-08-01,10:18:36,C9412,Investment,Online Payment,2179.42,eBay,Australia,Company_4485,ATM,2025-08-01 10:18:36,TX_000850,0.0,LOW,[],[],False,False
T00423,2025-06-16,10:12:24,C1633,Savings,Crypto Purchase,550.78,PayPal,Singapore,Person_3426,Third Party,2025-06-16 10:12:24,TX_000851,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00096,2025-09-29,01:42:22,C4158,Savings,Cash Deposit,9453.82,ShadySales Pty,UAE,Company_9718,Branch,2025-09-29 01:42:22,TX_000852,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: UAE', 'Amount $9,453.82 is 5.5% below AUSTRAC threshold ($10,000)']",True,True
T00783,2025-04-17,17:26:55,C9747,Business,Wire Transfer,18854.79,Afterpay,Australia,Company_8460,Online,2025-04-17 17:26:55,TX_000853,0.0,LOW,[],[],False,False
T00104,2025-05-11,20:33:52,C3021,Savings,ATM Withdrawal,6089.28,Woolworths,Hong Kong,Person_3022,Online,2025-05-11 20:33:52,TX_000854,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00194,2025-07-25,18:01:35,C3966,Savings,Crypto Purchase,9036.76,Myer,China,Person_3657,Third Party,2025-07-25 18:01:35,TX_000855,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: China', 'Amount $9,036.76 is 9.6% below AUSTRAC threshold ($10,000)']",True,False
T00088,2025-02-24,16:17:24,C1486,Business,Crypto Purchase,5591.59,Caltex,United States,Person_3949,Mobile App,2025-02-24 16:17:24,TX_000856,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00489,2025-08-13,18:10:07,C1061,Business,Online Payment,22496.7,Domain,Singapore,Person_8750,Branch,2025-08-13 18:10:07,TX_000857,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00081,2025-05-18,09:54:29,C2453,Checking,Crypto Purchase,3096.09,Woolworths,Australia,Company_8911,Online,2025-05-18 09:54:29,TX_000858,0.0,LOW,[],[],False,False
T00804,2025-09-11,07:35:29,C6425,Checking,Cash Deposit,5558.2,Target,China,Company_8334,ATM,2025-09-11 07:35:29,TX_000859,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00563,2025-02-19,10:23:54,C4666,Checking,Crypto Purchase,5287.14,Aldi Australia,China,Person_4896,ATM,2025-02-19 10:23:54,TX_000860,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00729,2025-10-04,22:20:36,C1770,Savings,Cash Deposit,12980.6,BP Australia,UAE,Entity_3132,Third Party,2025-10-04 22:20:36,TX_000861,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: UAE']",False,False
T00191,2025-06-09,13:51:23,C5252,Savings,Cash Deposit,20981.39,Seek,UAE,Entity_6728,Branch,2025-06-09 13:51:23,TX_000862,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00833,2025-06-05,10:06:35,C8333,Checking,Cash Deposit,14570.19,Bunnings,Singapore,Company_4231,Branch,2025-06-05 10:06:35,TX_000863,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00888,2025-10-14,18:05:35,C3072,Checking,Wire Transfer,18192.87,BP Australia,Australia,Entity_6296,Branch,2025-10-14 18:05:35,TX_000864,0.0,LOW,[],[],False,False
T00102,2025-01-17,09:36:15,C1335,Savings,Online Payment,3665.13,Myer,Singapore,Person_7306,Branch,2025-01-17 09:36:15,TX_000865,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00635,2025-08-02,19:12:08,C9621,Savings,Crypto Purchase,19286.1,Microsoft Store,Singapore,Company_4321,Mobile App,2025-08-02 19:12:08,TX_000866,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00153,2025-06-10,02:16:06,C9370,Checking,Wire Transfer,10888.14,PayPal,Hong Kong,Person_7968,Third Party,2025-06-10 02:16:06,TX_000867,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong']",False,False
T00111,2025-02-11,08:04:02,C9171,Savings,Cash Deposit,8053.46,Woolworths,UAE,Person_3361,Branch,2025-02-11 08:04:02,TX_000868,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: UAE', 'Amount $8,053.46 is 19.5% below AUSTRAC threshold ($10,000)']",True,False
T00436,2025-04-23,08:26:15,C3414,Savings,Crypto Purchase,6146.61,Woolworths,United Kingdom,Entity_3747,ATM,2025-04-23 08:26:15,TX_000869,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00560,2025-06-19,18:31:31,C5733,Business,Crypto Purchase,4652.35,JB Hi-Fi,Australia,Entity_7188,Online,2025-06-19 18:31:31,TX_000870,0.0,LOW,[],[],False,False
T00971,2025-04-16,11:27:54,C5586,Investment,Wire Transfer,21775.3,Qantas,China,Entity_4675,Online,2025-04-16 11:27:54,TX_000871,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00785,2025-05-26,18:12:44,C9337,Savings,Wire Transfer,19282.81,Amazon,United Kingdom,Company_4212,ATM,2025-05-26 18:12:44,TX_000872,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00973,2025-07-06,19:14:06,C6437,Checking,Crypto Purchase,18474.31,eBay,UAE,Person_9309,Online,2025-07-06 19:14:06,TX_000873,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00726,2025-03-16,05:58:37,C1778,Savings,Cash Deposit,237634.38,Shell Intl Payments,UAE,Entity_5827,ATM,2025-03-16 05:58:37,TX_000874,65.0,VERY_HIGH,"['SUSPICIOUS_MERCHANT', 'INTERNATIONAL_TRANSACTION', 'LARGE_TRANSACTION']","['Suspicious merchant pattern detected: ""shell intl payments"" (Severity: HIGH)', 'International transaction: UAE', 'Large transaction: $237,634.38']",True,True
T00010,2025-02-18,17:31:02,C8438,Checking,ATM Withdrawal,69.43,David Jones,UAE,Person_3786,Online,2025-02-18 17:31:02,TX_000875,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00480,2025-01-13,18:16:47,C2672,Savings,Wire Transfer,3537.32,Afterpay,United Kingdom,Entity_8694,Third Party,2025-01-13 18:16:47,TX_000876,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00651,2025-10-01,03:59:14,C7774,Investment,ATM Withdrawal,17637.89,NAB,United States,Person_2771,Mobile App,2025-10-01 03:59:14,TX_000877,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: United States']",False,False
T00521,2025-01-08,23:19:43,C4507,Checking,ATM Withdrawal,11577.04,IKEA,United States,Company_1017,Online,2025-01-08 23:19:43,TX_000878,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 23:00 (Late evening hours)', 'International transaction: United States']",False,False
T00943,2025-09-22,15:47:02,C9444,Investment,Wire Transfer,17164.9,NAB,United Kingdom,Entity_2101,Third Party,2025-09-22 15:47:02,TX_000879,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00767,2025-09-21,18:18:18,C7442,Checking,ATM Withdrawal,21982.83,Coles Express,Singapore,Entity_1426,Online,2025-09-21 18:18:18,TX_000880,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00162,2025-09-12,18:00:54,C5463,Savings,ATM Withdrawal,9285.46,Harvey Norman,UAE,Entity_8049,Mobile App,2025-09-12 18:00:54,TX_000881,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: UAE', 'Amount $9,285.46 is 7.1% below AUSTRAC threshold ($10,000)']",True,False
T00443,2025-03-23,04:04:36,C6213,Investment,ATM Withdrawal,4375.67,Telstra,China,Entity_8159,Branch,2025-03-23 04:04:36,TX_000882,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00032,2025-05-16,15:38:51,C1591,Checking,Wire Transfer,13025.7,ALDI,Australia,Company_7872,Online,2025-05-16 15:38:51,TX_000883,0.0,LOW,[],[],False,False
T00202,2025-06-24,18:50:02,C6984,Checking,ATM Withdrawal,24397.51,Westpac,China,Person_2473,Branch,2025-06-24 18:50:02,TX_000884,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00799,2025-07-21,22:31:56,C7105,Checking,Wire Transfer,4015.51,Bunnings,United States,Entity_7042,Branch,2025-07-21 22:31:56,TX_000885,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: United States']",False,False
T00571,2025-05-16,08:45:04,C9520,Checking,Wire Transfer,10049.04,Amazon,United Kingdom,Entity_7056,Mobile App,2025-05-16 08:45:04,TX_000886,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00272,2025-09-10,10:41:42,C2108,Savings,Cash Deposit,23754.05,Commonwealth Bank,Australia,Person_3222,Branch,2025-09-10 10:41:42,TX_000887,0.0,LOW,[],[],False,False
T00753,2025-04-04,18:54:12,C4398,Checking,Wire Transfer,12926.17,Amazon,UAE,Company_1545,Branch,2025-04-04 18:54:12,TX_000888,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00661,2025-05-02,13:42:28,C3500,Checking,Wire Transfer,124175.52,UAE Trade Co,UAE,Person_8701,Third Party,2025-05-02 13:42:28,TX_000889,35.0,MEDIUM,"['INTERNATIONAL_TRANSACTION', 'LARGE_TRANSACTION']","['International transaction: UAE', 'Large transaction: $124,175.52']",False,False
T00310,2025-04-01,01:06:53,C9043,Business,ATM Withdrawal,24082.4,ANZ,United States,Entity_9289,ATM,2025-04-01 01:06:53,TX_000890,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: United States']",False,False
T00213,2025-06-13,23:49:20,C4034,Savings,Crypto Purchase,16521.92,Apple Store,UAE,Company_2932,Third Party,2025-06-13 23:49:20,TX_000891,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 23:00 (Late evening hours)', 'International transaction: UAE']",False,False
T00022,2025-04-27,12:56:37,C2253,Investment,Crypto Purchase,1673.04,Uber,United Kingdom,Entity_3355,Third Party,2025-04-27 12:56:37,TX_000892,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00504,2025-08-20,16:27:42,C7732,Savings,Online Payment,19475.37,Afterpay,United Kingdom,Person_6653,Branch,2025-08-20 16:27:42,TX_000893,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00528,2025-03-04,10:30:48,C2944,Investment,Cash Deposit,19762.61,Microsoft Store,UAE,Entity_7707,Branch,2025-03-04 10:30:48,TX_000894,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00551,2025-08-20,11:51:11,C8902,Checking,Online Payment,14461.92,Telstra,United Kingdom,Person_6608,Third Party,2025-08-20 11:51:11,TX_000895,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00740,2025-05-06,20:40:43,C5584,Investment,Online Payment,3281.4,David Jones,UAE,Company_9402,Branch,2025-05-06 20:40:43,TX_000896,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00886,2025-04-14,08:19:02,C2719,Checking,Online Payment,6479.19,Optus,UAE,Entity_3553,Online,2025-04-14 08:19:02,TX_000897,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00047,2025-05-01,16:42:06,C3787,Savings,Cash Deposit,10613.87,JB Hi-Fi,UAE,Person_2653,Mobile App,2025-05-01 16:42:06,TX_000898,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00379,2025-03-16,19:32:56,C6399,Investment,Wire Transfer,13113.88,Harvey Norman,Hong Kong,Entity_6557,Online,2025-03-16 19:32:56,TX_000899,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00496,2025-10-12,16:12:59,C9297,Investment,Crypto Purchase,2966.61,Officeworks,Australia,Entity_4052,Third Party,2025-10-12 16:12:59,TX_000900,0.0,LOW,[],[],False,False
T00382,2025-08-19,23:15:48,C9122,Business,Online Payment,12328.3,Westpac,United States,Company_2117,ATM,2025-08-19 23:15:48,TX_000901,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 23:00 (Late evening hours)', 'International transaction: United States']",False,False
T00185,2025-04-29,01:05:50,C9565,Checking,Cash Deposit,19905.03,Coles,United States,Entity_6468,Third Party,2025-04-29 01:05:50,TX_000902,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: United States']",False,False
T00206,2025-07-09,18:47:30,C7397,Checking,Cash Deposit,6308.97,Target,Australia,Company_8864,Mobile App,2025-07-09 18:47:30,TX_000903,0.0,LOW,[],[],False,False
T00411,2025-05-12,00:58:54,C4661,Business,Wire Transfer,9293.28,Target,UAE,Entity_5497,Third Party,2025-05-12 00:58:54,TX_000904,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: UAE', 'Amount $9,293.28 is 7.1% below AUSTRAC threshold ($10,000)']",True,True
T00978,2025-08-08,10:51:34,C4500,Business,ATM Withdrawal,7964.03,IAG Insurance,Singapore,Person_3437,Branch,2025-08-08 10:51:34,TX_000905,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00537,2025-09-21,13:11:30,C2973,Checking,ATM Withdrawal,3160.33,Bunnings,Hong Kong,Entity_4460,Third Party,2025-09-21 13:11:30,TX_000906,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00869,2025-01-04,17:57:34,C6789,Checking,Crypto Purchase,19606.62,Kmart,China,Company_8536,Mobile App,2025-01-04 17:57:34,TX_000907,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00702,2025-06-19,03:16:10,C6902,Business,Online Payment,19218.42,Woolworths,UAE,Person_3209,Branch,2025-06-19 03:16:10,TX_000908,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: UAE']",False,False
T00542,2025-09-01,21:02:10,C4893,Checking,Cash Deposit,5179.22,Apple Store,United States,Entity_3728,Mobile App,2025-09-01 21:02:10,TX_000909,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00306,2025-09-21,18:14:54,C8900,Checking,Wire Transfer,14605.05,Caltex,United States,Company_1314,Online,2025-09-21 18:14:54,TX_000910,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00826,2025-03-12,22:01:44,C4499,Investment,Wire Transfer,24189.41,JB Hi-Fi,China,Company_1889,Mobile App,2025-03-12 22:01:44,TX_000911,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: China']",False,False
T00343,2025-05-13,18:06:19,C3739,Investment,Online Payment,3802.9,Coles,United Kingdom,Person_3050,Third Party,2025-05-13 18:06:19,TX_000912,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00909,2025-09-18,20:05:32,C4745,Savings,Wire Transfer,2479.97,Caltex,Australia,Company_5761,Third Party,2025-09-18 20:05:32,TX_000913,0.0,LOW,[],[],False,False
T00169,2025-07-14,08:19:17,C5148,Investment,Online Payment,4278.84,JB Hi-Fi,Hong Kong,Company_3366,Third Party,2025-07-14 08:19:17,TX_000914,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00751,2025-06-28,15:18:49,C1835,Checking,ATM Withdrawal,24787.31,Woolworths,United States,Company_8327,Mobile App,2025-06-28 15:18:49,TX_000915,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00420,2025-04-21,10:08:39,C1523,Investment,ATM Withdrawal,8885.96,IKEA,Hong Kong,Person_8291,Branch,2025-04-21 10:08:39,TX_000916,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: Hong Kong', 'Amount $8,885.96 is 11.1% below AUSTRAC threshold ($10,000)']",True,False
T00511,2025-04-22,18:48:00,C7662,Checking,Online Payment,9962.32,Aldi Australia,Australia,Entity_5566,Mobile App,2025-04-22 18:48:00,TX_000917,30.0,MEDIUM,['POTENTIAL_STRUCTURING'],"['Amount $9,962.32 is 0.4% below AUSTRAC threshold ($10,000)']",False,False
T00038,2025-09-15,08:52:06,C2353,Savings,Online Payment,2257.89,Afterpay,Singapore,Person_3183,ATM,2025-09-15 08:52:06,TX_000918,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00844,2025-01-21,22:18:20,C8724,Checking,Cash Deposit,6089.02,Seek,United Kingdom,Entity_1805,Third Party,2025-01-21 22:18:20,TX_000919,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: United Kingdom']",False,False
T00815,2025-04-08,04:31:35,C2608,Business,ATM Withdrawal,18658.63,Woolworths,Australia,Person_6014,Mobile App,2025-04-08 04:31:35,TX_000920,25.0,MEDIUM,['LATE_NIGHT_TRANSACTION'],['Transaction at 04:00 (High-risk hours: 12am-5am)'],False,False
T00342,2025-03-13,05:36:11,C3520,Investment,Wire Transfer,12035.23,Afterpay,UAE,Person_4526,ATM,2025-03-13 05:36:11,TX_000921,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00691,2025-01-19,21:51:25,C9089,Savings,ATM Withdrawal,21922.8,Telstra,United States,Company_8192,ATM,2025-01-19 21:51:25,TX_000922,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00384,2025-07-02,23:26:34,C5603,Investment,Online Payment,24501.81,Westpac,United Kingdom,Person_4329,Online,2025-07-02 23:26:34,TX_000923,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 23:00 (Late evening hours)', 'International transaction: United Kingdom']",False,False
T00515,2025-06-30,04:40:28,C8425,Investment,Online Payment,16046.63,ZipPay,Hong Kong,Company_2280,Third Party,2025-06-30 04:40:28,TX_000924,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong']",False,False
T00212,2025-01-20,00:28:19,C1751,Investment,ATM Withdrawal,2392.14,Bunnings,China,Entity_5641,ATM,2025-01-20 00:28:19,TX_000925,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00317,2025-02-17,07:16:27,C1322,Checking,Crypto Purchase,4197.08,David Jones,United Kingdom,Company_3771,Mobile App,2025-02-17 07:16:27,TX_000926,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
